SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500083,CENTURY EXT ,B ,Q,2.88,2.88,2.71,2.83,2.83,2.76,7,2021,5479.00,
500084,CESC LTD.   ,A ,Q,755.00,768.90,746.90,759.50,762.65,752.05,562,7590,5763156.00,
500085,CHAMBAL FERT,A ,Q,165.40,166.40,160.10,160.85,160.10,164.95,1391,26392,4286467.00,
500086,EXIDE IND.  ,A ,Q,191.00,191.45,187.65,190.70,191.00,187.25,1038,63969,12134733.00,
500087,CIPLA LTD.  ,A ,Q,445.00,458.00,444.00,451.50,451.50,448.25,2043,3702140,1667559219.00,
500089,DIC INDIA   ,B ,Q,312.20,350.00,312.20,336.40,340.00,326.75,124,2663,870864.00,
500092,CRISIL LTD  ,A ,Q,1405.25,1425.05,1376.85,1417.70,1410.00,1408.15,216,1038,1453066.00,
500093,CGPOWER     ,A ,Q,17.35,17.35,15.90,16.20,16.20,16.62,604,182516,3001969.00,
500096,DABUR (I)   ,A ,Q,463.75,468.30,455.90,462.80,461.80,463.70,693,25713,11929087.00,
500097,DALMIASUG   ,B ,Q,90.35,90.95,89.50,89.95,90.00,90.05,45,2883,259836.00,
500101,ARVIND Ltd  ,A ,Q,50.25,50.50,49.40,49.90,49.90,50.45,540,167838,8364732.00,
500102,BALARPUR IND,B ,Q,0.49,0.50,0.48,0.50,0.50,0.48,46,317920,156539.00,
500103,BHEL        ,A ,Q,55.25,55.35,53.35,53.80,53.80,54.55,3472,1559645,84563392.00,
500104,HIND.PETRO  ,A ,Q,291.00,292.05,284.40,288.55,287.10,291.40,2310,200226,57635899.00,
500106,IFCI LTD    ,A ,Q,7.99,7.99,7.30,7.40,7.43,7.60,1467,346261,2596271.00,
500108,MAHA.TELE   ,T ,Q,12.16,12.16,11.02,11.02,11.02,11.59,3354,2170108,26022009.00,
500109,MRPL        ,A ,Q,48.10,48.60,47.50,48.30,48.10,48.00,148,18150,871937.00,
500110,CHENNAI PET.,A ,Q,145.00,145.00,140.00,141.05,140.70,146.45,708,21978,3114011.00,
500111,REL.CAP.    ,A ,Q,22.15,22.15,22.15,22.15,22.15,23.30,81,15410,341331.00,
500112,STATE BANK  ,A ,Q,306.80,309.35,299.85,306.10,306.10,306.55,9893,1265090,385574048.00,
500113,STEEL AUTH. ,A ,Q,37.80,38.20,36.85,37.30,37.30,37.85,2598,1868120,70288150.00,
500114,TITAN       ,A ,Q,1167.90,1176.00,1162.95,1168.65,1168.65,1159.50,3732,73243,85638377.00,
500116,IDBI BANK L ,A ,Q,32.20,32.95,31.40,31.85,31.80,32.15,871,769703,24645581.00,
500117,DCW LTD.    ,B ,Q,15.10,15.20,14.60,14.70,14.75,14.95,51,16006,237852.00,
500119,DHAMPUR SUGA,B ,Q,190.95,193.60,188.50,190.25,189.95,188.50,822,34287,6556666.00,
500120,DIAMINES&CHM,X ,Q,149.00,157.00,144.60,145.65,145.65,143.85,399,65782,9848170.00,
500123,ELANTAS     ,B ,Q,2394.95,2420.00,2361.05,2413.10,2420.00,2337.95,84,29827,71584777.00,
500124,DR.REDDY'S  ,A ,Q,2785.00,2785.00,2726.00,2734.00,2731.70,2761.90,540,4692,12873800.00,
500125,E.I.D.PAR   ,A ,Q,198.00,198.00,184.50,187.05,187.05,194.70,1751,76687,14689531.00,
500126,PGHL        ,A ,Q,4340.00,4396.00,4228.95,4295.30,4270.00,4310.60,342,1007,4343532.00,
500128,ELEC.CASTING,B ,Q,13.49,13.50,12.60,12.82,12.60,13.12,74,386090,5205629.00,
500133,ESAB INDIA  ,B ,Q,1215.00,1250.00,1204.00,1238.60,1250.00,1243.75,9,134,166059.00,
500135,ESSEL PROP  ,A ,Q,139.65,141.00,129.00,138.25,138.25,134.75,568,13275,1799940.00,
500136,ESTER INDUS.,T ,Q,34.10,36.20,33.80,35.70,36.15,34.50,95,19279,684477.00,
500141,FERRO ALLOYS,X ,Q,2.62,2.79,2.51,2.79,2.79,2.84,79,48040,128055.00,
500144,FINOL. CABLE,A ,Q,370.10,373.40,353.70,360.50,359.05,361.35,239,1671,600887.00,
500147,CMI FPE     ,X ,Q,838.95,838.95,800.00,804.50,800.00,792.25,29,280,225585.00,
500148,UFLEX LTD   ,A ,Q,199.90,207.15,199.15,201.05,200.80,197.40,457,8739,1770790.00,
500150,FOSECO INDIA,B ,Q,1369.00,1370.00,1326.95,1333.75,1333.05,1350.00,62,303,409666.00,
500151,GOLDEN TOB  ,B ,Q,39.90,39.90,39.90,39.90,39.90,36.30,31,8915,355708.00,
500153,GANESH BENZO,X ,Q,44.65,48.60,44.65,46.80,46.50,46.90,91,13215,616048.00,
500155,GARDEN SILK ,B ,Q,11.10,11.31,10.96,10.96,10.96,11.01,9,1122,12377.00,
500159,METROGLOBL  ,X ,Q,48.60,49.90,48.10,49.30,48.50,51.00,24,684,33211.00,
500160,GTL LTD.    ,B ,Q,1.39,1.45,1.39,1.40,1.40,1.41,26,28208,39991.00,
500163,GODFREY PH  ,A ,Q,1295.00,1329.00,1128.80,1262.25,1262.25,1249.75,6717,71877,89695193.00,
500164,GODREJ IND  ,A ,Q,432.05,443.75,432.00,438.20,440.00,429.00,418,6682,2926991.00,
500165,KANSAI NERO ,A ,Q,540.00,545.00,535.00,539.80,539.80,541.30,696,10790,5812235.00,
500166,GOODRICKE   ,X ,Q,174.05,175.00,172.10,173.30,173.05,174.65,48,3296,572562.00,
500168,GOODYEAR (I),B ,Q,1000.10,1006.00,962.50,970.85,977.50,1006.55,1980,4091,3997961.00,
500170,GTN INDUS   ,B ,Q,5.41,5.93,5.41,5.93,5.93,5.41,21,110,600.00,
500171,GHCL LTD    ,A ,Q,207.50,208.00,205.85,207.40,207.00,207.70,1297,10487,2177568.00,
500173,GFLLIMITED  ,B ,Q,80.20,81.40,78.20,78.75,78.20,80.75,109,4956,395074.00,
500174,GUJ.LEASE   ,T ,Q,1.38,1.38,1.38,1.38,1.38,1.33,2,4,5.00,
500179,HCL INFOSYS ,B ,Q,7.30,7.65,7.10,7.27,7.26,7.50,148,51443,373557.00,
500180,HDFC BANK   ,A ,Q,1259.50,1277.40,1257.00,1273.70,1273.70,1258.00,3870,139226,176543263.00,
500182,HEROMOTOCO  ,A ,Q,2592.20,2608.45,2577.35,2590.70,2590.70,2588.55,1048,11923,30912850.00,
500183,HFCL        ,A ,Q,17.50,18.00,17.15,17.75,17.70,17.55,770,363947,6404592.00,
500184,HSCL        ,A ,Q,66.00,66.00,60.55,64.15,64.15,66.80,816,105255,6728156.00,
500185,HIND.CONSTN.,B ,Q,7.95,8.05,7.80,7.86,7.86,7.97,319,215448,1706776.00,
500186,HIND.OIL EXP,B ,Q,92.10,95.70,90.40,93.80,93.80,94.00,1265,41111,3847045.00,
500187,HSIL        ,B ,Q,49.40,49.40,48.05,48.20,48.80,48.75,212,4851,235878.00,
500188,HINDUS.ZI   ,A ,Q,210.80,210.80,206.30,210.00,210.00,208.65,917,26501,5543081.00,
500189,NXTDIGITAL  ,B ,Q,327.50,327.50,318.00,324.30,324.30,333.65,5,75,24245.00,
500191,HMT LTD.    ,Z ,Q,16.50,16.50,15.10,16.30,16.35,15.85,14,1948,31252.00,
500192,PRAG BOSIMI ,XT,Q,2.95,2.95,2.90,2.90,2.90,2.81,8,2500,7350.00,
500193,HOTEL LEELA.,B ,Q,7.65,7.69,7.55,7.59,7.65,7.64,48,20128,153411.00,
500199,I.G.PETRO   ,B ,Q,138.05,140.35,135.05,136.85,136.85,144.60,276,2822,389562.00,
500201,IND.GLYCOLS ,B ,Q,233.75,234.00,223.30,224.95,224.95,227.35,289,6135,1383630.00,
500207,INDO RAMA   ,B ,Q,26.25,26.25,25.80,25.80,25.80,26.15,11,537,13910.00,
500209,INFOSYS LTD ,A ,Q,695.00,709.75,695.00,705.35,705.35,691.25,13087,603556,426438930.00,
500210,INGERSOLL   ,B ,Q,619.95,635.00,610.05,611.70,611.70,610.00,401,3122,1928997.00,
500211,INSILCO LTD.,X ,Q,13.00,13.05,12.56,12.80,12.99,12.99,26,4767,61175.00,
500213,INTER.TRAVEL,X ,Q,79.50,79.50,77.95,78.00,78.00,80.00,20,700,54817.00,
500214,ION EXCHANGE,X ,Q,825.00,828.00,782.25,797.45,797.45,814.40,816,23239,18614822.00,
500215,AGRO TECH FO,B ,Q,589.10,589.10,580.00,584.40,585.00,589.85,49,231,135194.00,
500219,JAIN IRRIG  ,A ,Q,13.80,14.00,13.30,13.30,13.30,14.00,333,398421,5315603.00,
500220,JASCH INDUST,X ,Q,32.00,33.45,32.00,32.15,32.20,32.50,25,3031,97874.00,
500223,JCT LTD     ,X ,Q,1.04,1.04,0.97,0.99,1.01,1.02,56,58358,59057.00,
500227,JINDAL POLYF,B ,Q,231.00,237.50,227.00,228.30,227.50,227.00,335,5596,1284531.00,
500228,JSWSL       ,A ,Q,248.55,249.75,244.35,245.85,245.85,248.55,1401,163577,40283560.00,
500231,UMANG DAIR  ,B ,Q,39.00,41.25,38.95,40.05,40.45,38.90,99,799,31512.00,
500233,KAJARIA CER.,A ,Q,518.30,533.00,508.50,524.80,533.00,519.85,849,8094,4205357.00,
500234,KAKATIYA CEM,B ,Q,148.30,154.40,148.30,150.65,151.45,152.35,41,543,82603.00,
500235,KALYANI STEL,B ,Q,209.15,215.00,205.00,214.05,215.00,211.25,996,12028,2520178.00,
500238,WHIRLPOOL   ,A ,Q,2185.90,2325.80,2155.00,2287.90,2287.90,2185.90,1672,10755,24210797.00,
500239,KG DENIM    ,X ,Q,25.55,25.55,24.00,24.65,25.00,25.75,31,4051,100579.00,
500240,KINETIC ENG.,XT,Q,36.40,38.10,35.05,35.05,35.05,36.40,12,409,14814.00,
500241,KIRL.BROS.  ,B ,Q,146.65,147.25,144.50,146.25,146.20,145.15,35,193,28265.00,
500243,KIRL INDUS  ,B ,Q,631.15,650.00,631.00,631.15,631.00,648.00,20,150,95333.00,
500245,KIRL.FERROUS,B ,Q,62.65,63.70,61.00,62.05,62.40,63.40,113,12199,757512.00,
500246,ENVAIN ELECT,XT,Q,22.25,22.25,22.25,22.25,22.25,21.20,1,5,111.00,
500247,KOTAK MAH.BK,A ,Q,1606.00,1610.25,1584.85,1597.50,1597.50,1605.45,2275,61366,97771739.00,
500249,KSB         ,B ,Q,700.00,719.40,695.00,711.25,708.80,705.00,71,1001,703859.00,
500250,L.G.BALKRISH,B ,Q,277.00,281.50,271.25,276.85,279.05,276.15,41,342,94762.00,
500251,TRENT LTD.  ,A ,Q,502.00,512.00,496.05,499.70,500.25,501.30,513,5785,2896798.00,
500252,LAXMIMACH   ,A ,Q,3500.00,3500.00,3207.55,3221.80,3221.80,3317.00,509,1665,5422956.00,
500253,LIC HOUS.FIN,A ,Q,422.50,423.25,412.50,420.20,420.20,419.55,1478,817832,342222093.00,
500254,UTTAMVALUE  ,T ,Q,0.19,0.19,0.19,0.19,0.19,0.19,18,19622,3728.00,
500257,LUPIN LTD.  ,A ,Q,730.35,739.75,721.10,738.25,738.25,730.00,1365,50980,37321140.00,
500259,LYKA LABS   ,B ,Q,16.70,17.25,16.70,16.90,17.25,17.00,34,613,10303.00,
500260,RAMCOCEM    ,A ,Q,790.00,794.40,771.05,782.70,784.45,789.70,312,4481,3515761.00,
500264,MAFATLAL IND,X ,Q,67.60,70.75,66.00,66.40,70.75,68.55,21,1085,72223.00,
500265,MAH.SEAMLESS,A ,Q,377.00,398.00,365.00,384.40,382.00,363.75,1149,14446,5606417.00,
500266,MAH.SCOOTER ,A ,Q,4782.00,4860.00,4760.00,4821.40,4806.00,4785.55,93,275,1327263.00,
500267,MAJESTIC AUT,X ,Q,139.10,142.00,132.70,135.95,138.00,139.95,49,5080,699200.00,
500268,MANALI PETRO,B ,Q,17.50,17.50,16.90,16.95,17.00,17.40,92,9957,170516.00,
500271,MFSL        ,A ,Q,471.30,487.80,467.00,479.40,479.25,472.65,1545,82614,39562625.00,
500279,MIRC ELECT  ,B ,Q,7.76,8.05,7.73,7.73,7.73,8.02,31,12057,93772.00,
500280,CENTURY ENKA,B ,Q,184.10,184.10,182.00,183.15,183.15,184.75,83,1853,339304.00,
500284,LORDS CHLORO,XT,Q,42.00,42.00,40.85,40.85,40.85,43.00,4,95,3892.00,
500285,SPICEJET LTD,A ,Q,109.30,110.80,105.80,106.95,106.95,113.70,9564,899755,97064558.00,
500288,MOREPEN LAB.,B ,Q,16.95,16.95,15.10,16.20,16.20,16.25,209,92528,1502307.00,
500290,MRF LTD.    ,A ,Q,63296.10,63933.00,62746.00,63658.85,63658.85,62871.15,226,299,18933627.00,
500292,HEIDEL CEM  ,A ,Q,188.75,189.65,187.00,187.50,187.60,189.15,289,7498,1409915.00,
500294,NCC         ,A ,Q,56.10,56.75,54.20,54.70,54.70,56.10,2481,1341532,73803310.00,
500295,VEDL        ,A ,Q,152.80,152.80,142.80,143.95,143.95,148.25,7839,1609180,234217156.00,
500296,NAHAR SPG.  ,B ,Q,46.00,47.55,44.15,44.55,44.15,45.50,169,4741,215513.00,
500298,NAT.PEROXIDE,B ,Q,1802.00,1825.00,1721.00,1738.60,1738.60,1900.40,2142,20765,36274970.00,
500300,GRASIM IND. ,A ,Q,724.25,755.90,713.05,734.30,734.30,739.05,5044,175212,128865582.00,
500302,PEL         ,A ,Q,1810.00,1810.00,1750.00,1758.75,1758.75,1810.30,2011,34431,60963664.00,
500304,NIIT LTD.   ,B ,Q,102.40,103.65,100.50,102.50,102.50,103.05,496,33766,3455659.00,
500306,JAYKAY      ,XT,Q,3.54,3.71,3.38,3.40,3.40,3.54,14,4912,17343.00,
500307,NIRLON      ,B ,Q,248.95,248.95,242.20,242.50,242.20,244.35,68,7894,1920533.00,
500312,ONGC CORPN  ,A ,Q,138.95,139.25,135.60,136.25,136.25,138.15,1911,510575,69810008.00,
500313,OIL COUNTRY ,B ,Q,6.71,6.71,5.86,6.15,6.15,6.10,18,6449,38933.00,
500314,ORIENT HOTEL,B ,Q,34.00,34.00,32.70,32.75,32.75,34.20,31,1407,46905.00,
500315,ORINTAL BANK,A ,Q,50.80,51.60,50.05,50.95,50.95,50.80,424,49254,2510473.00,
500317,OSWAL AGRO. ,B ,Q,5.60,5.85,5.32,5.51,5.50,5.50,33,2315,12738.00,
500319,INDIAN SUCRO,XT,Q,18.00,18.00,17.01,17.94,17.94,17.85,9,1869,32441.00,
500325,RELIANCE    ,A ,Q,1475.00,1481.00,1456.05,1463.40,1463.40,1472.00,6349,348202,511200253.00,
500327,PILITA      ,B ,Q,6.00,6.00,5.50,5.68,5.90,5.90,40,23509,136342.00,
500329,PENTAMED.G  ,XT,Q,0.28,0.29,0.28,0.29,0.29,0.28,25,14546,4151.00,
500330,RAYMOND     ,A ,Q,795.00,795.00,731.00,742.60,742.60,791.15,3259,81194,61520273.00,
500331,PIDILITE    ,A ,Q,1318.00,1349.90,1309.00,1345.35,1337.80,1323.65,2976,53513,71328668.00,
500333,PIX TRANS   ,X ,Q,118.00,118.00,109.00,114.00,114.00,113.90,57,8859,1011277.00,
500335,BIRLA CORPN.,A ,Q,662.80,669.80,655.05,657.00,657.00,656.10,596,5850,3862004.00,
500336,SURYA ROSHNI,B ,Q,168.50,171.45,166.20,167.55,168.30,169.75,589,23156,3909615.00,
500337,PRIME SECUR.,B ,Q,46.00,48.50,45.20,48.00,48.00,47.05,78,18397,882794.00,
500338,PRSMJOHNSN  ,A ,Q,68.75,72.10,68.55,71.45,72.10,69.45,245,16669,1181082.00,
500339,RAIN        ,A ,Q,98.50,108.30,98.50,105.50,105.50,98.40,5381,318819,33598287.00,
500343,AMJLAND     ,B ,Q,18.40,19.00,18.35,18.50,18.50,19.00,30,6276,116480.00,
500346,PUN.COMMUNI.,B ,Q,11.25,11.35,11.25,11.35,11.35,11.70,4,83,940.00,
500350,RSWM  LTD   ,B ,Q,98.10,100.00,97.00,98.55,98.60,98.30,89,1626,160606.00,
500354,RAJSH.SUGAR ,B ,Q,17.50,18.00,16.70,17.20,16.75,17.75,64,3075,52524.00,
500355,RALLIS INDIA,A ,Q,170.65,171.70,169.60,170.40,170.30,169.80,219,2818,479804.00,
500356,RAMANEWS    ,B ,Q,16.60,16.60,14.70,15.25,15.25,15.05,47,4326,64453.00,
500360,RAPICUT CARB,X ,Q,40.00,40.05,38.40,39.50,39.50,39.90,12,1043,41722.00,
500365,WELSPLSOL   ,X ,Q,10.48,10.87,9.51,9.93,10.05,10.50,67,34722,344193.00,
500366,ROLTA (I)   ,T ,Q,4.85,4.85,4.84,4.84,4.84,5.09,54,94767,458776.00,
500367,RUBFILA INT.,X ,Q,33.35,33.35,31.00,31.75,31.75,32.30,42,6432,204500.00,
500378,JINDAL SAW  ,A ,Q,81.35,83.00,81.20,81.85,81.60,81.75,194,18072,1482936.00,
500380,JK LAKSHMI  ,A ,Q,300.00,305.10,299.25,300.85,300.85,300.25,208,2433,733827.00,
500387,SHREE CEMENT,A ,Q,19889.60,19949.15,19575.35,19662.55,19760.95,19753.80,174,280,5509641.00,
500390,REL INFRA   ,A ,Q,40.40,40.40,40.40,40.40,40.40,42.50,100,36780,1485912.00,
500400,TATA POWER  ,A ,Q,55.50,55.90,54.40,54.65,54.65,55.40,1819,607728,33461474.00,
500402,SPMLINFRA   ,B ,Q,11.47,11.47,10.42,10.89,10.89,10.96,28,9950,106332.00,
500403,SUNDARAM FAS,A ,Q,456.45,461.25,455.60,458.35,457.75,460.35,77,837,382899.00,
500404,SUNFLAG IRON,B ,Q,30.50,30.50,27.60,28.00,28.35,28.80,249,48375,1357537.00,
500405,SUPREME PET ,B ,Q,171.00,172.60,170.00,171.90,171.30,170.20,152,488,83512.00,
500407,SWARAJ ENGIN,B ,Q,1098.00,1133.90,1091.55,1130.40,1130.00,1095.25,76,142,158835.00,
500408,TATA ELXSI  ,A ,Q,793.05,797.00,784.00,792.70,794.50,791.75,1391,30418,24048428.00,
500410,ACC LTD     ,A ,Q,1495.00,1508.00,1474.00,1486.80,1485.00,1492.40,1098,21903,32598684.00,
500411,THERMAX     ,A ,Q,1070.50,1085.00,1066.05,1068.65,1071.70,1070.45,422,14449,15487479.00,
500412,THIRUMALAI  ,B ,Q,64.95,64.95,63.20,63.45,63.45,64.45,624,30668,1960935.00,
500413,THOMAS COOK ,A ,Q,137.30,139.00,134.90,136.70,136.70,137.05,921,20501,2801212.00,
500414,TIMEX GROUP ,X ,Q,35.45,35.45,33.00,33.50,33.00,34.30,65,7881,265764.00,
500418,TOKYO PLAST ,T ,Q,72.00,73.50,72.00,73.50,73.50,72.60,8,3000,216725.00,
500420,TORRENT PHAR,A ,Q,1772.00,1786.20,1757.25,1770.15,1766.00,1771.85,300,2518,4453572.00,
500422,TRANSCHEM   ,XT,Q,13.00,13.00,13.00,13.00,13.00,13.27,1,80,1040.00,
500425,AMBUJA CEME ,A ,Q,196.20,200.85,193.10,200.60,200.60,195.15,734,89432,17713501.00,
500426,UTLINDS     ,XT,Q,6.25,6.25,6.25,6.25,6.25,6.51,4,28030,175187.00,
500429,UNIPHOS ENT.,B ,Q,65.35,65.40,64.30,64.30,64.30,64.90,10,203,13158.00,
500439,VARD HOLDNG ,B ,Q,1446.80,1469.95,1446.80,1451.50,1451.50,1396.00,13,20,29223.00,
500440,HINDALCO    ,A ,Q,193.95,193.95,187.85,188.45,188.50,193.20,2003,178311,33784303.00,
500444,WEST COAS PA,B ,Q,220.85,222.85,215.90,217.70,217.70,217.55,446,5661,1243694.00,
500449,HIND.ORG.CHM,B ,Q,13.25,13.90,12.90,13.60,13.60,13.30,190,49036,661441.00,
500456,PAS.ACRYLON ,X ,Q,12.40,12.40,10.00,10.47,10.47,11.82,235,80248,886816.00,
500459,PROCTER &GAM,A ,Q,10921.00,11144.10,10836.00,10952.10,10933.30,10978.25,146,307,3366405.00,
500460,MUKAND LTD. ,B ,Q,33.90,33.90,30.10,31.70,31.70,31.90,21,3177,99857.00,
500463,AGCNET      ,T ,Q,120.00,120.00,118.30,120.00,120.00,120.40,3,155,18557.00,
500464,UCAL FUEL   ,B ,Q,143.50,150.50,143.25,144.05,144.05,142.10,408,8510,1235920.00,
500467,HARR.MALAYAL,B ,Q,50.00,50.00,48.30,48.65,48.65,48.85,256,6835,333069.00,
500469,FEDERAL BANK,A ,Q,82.50,85.15,82.15,84.60,84.60,82.50,1563,541243,45286006.00,
500470,TATA STEEL  ,A ,Q,396.00,398.60,389.40,391.95,391.95,396.85,5263,583922,229690573.00,
500472,SKF INDIA   ,A ,Q,2107.00,2148.15,2107.00,2123.95,2115.75,2147.35,41,85,180642.00,
500477,ASHOK LEYL. ,A ,Q,80.50,80.50,77.40,79.05,79.05,80.60,4047,1715691,135542386.00,
500480,CUMMINS (I) ,A ,Q,566.00,567.75,553.05,560.45,560.50,566.05,565,12359,6918030.00,
500483,TATA COMM   ,B ,Q,356.55,356.95,350.55,353.90,351.00,357.45,254,3091,1092274.00,
500488,ABBOTT (I)  ,A ,Q,11811.70,12300.00,11811.70,12060.00,12000.00,11809.20,746,1725,20890348.00,
500490,BAJ HOLD INV,A ,Q,3732.65,3750.00,3700.00,3718.95,3700.00,3712.30,274,850,3162996.00,
500493,BHARAT FORGE,A ,Q,428.25,439.85,420.95,436.25,436.25,428.10,2054,66432,28801559.00,
500495,ESCORTS LTD.,A ,Q,651.00,656.25,642.80,651.55,651.55,651.45,1037,54522,35466755.00,
500500,HIND.MOTORS ,B ,Q,5.64,5.78,5.49,5.61,5.55,5.53,38,12485,69975.00,
500510,LARSEN & TOU,A ,Q,1395.70,1405.60,1377.00,1381.05,1381.05,1392.95,5690,110078,153013578.00,
500520,MAH & MAH   ,A ,Q,575.00,580.00,567.75,578.60,579.30,574.80,1107,60591,34862009.00,
500530,BOSCH LTD   ,A ,Q,15223.00,15283.00,15052.75,15180.40,15126.50,15222.35,213,439,6671925.00,
500547,BHARAT PET. ,A ,Q,507.00,520.00,504.00,514.50,514.50,509.80,2446,195616,100116707.00,
500550,SIEMENS LTD.,A ,Q,1610.05,1650.95,1608.05,1611.90,1611.90,1633.25,3127,103305,167800282.00,
500570,TATA MOTORS ,A ,Q,170.90,170.90,165.50,167.00,167.00,170.60,6417,1620900,271235150.00,
500575,VOLTAS LTD  ,A ,Q,702.05,715.90,700.40,713.40,713.40,702.05,1262,51231,36373064.00,
500620,GREAT EASTE ,A ,Q,302.65,304.80,297.95,302.00,301.95,303.40,122,2768,835537.00,
500645,DEEPAK FERT.,A ,Q,98.60,99.35,93.35,94.55,94.55,98.75,675,26062,2496684.00,
500650,EXCEL INDUST,B ,Q,890.00,891.70,864.65,869.95,870.00,889.70,283,1350,1179670.00,
500655,GARWARE POLY,X ,Q,231.10,235.00,224.00,233.50,234.00,233.95,159,17301,4001621.00,
500660,GLAXOSMITH  ,A ,Q,1601.50,1612.90,1589.60,1601.25,1597.80,1604.60,387,3568,5710504.00,
500670,GUJ.NARMADA ,A ,Q,197.00,197.05,192.35,192.95,192.60,196.90,1935,38711,7478472.00,
500672,NOVARTIS    ,B ,Q,660.00,660.00,645.00,654.15,654.15,663.25,289,7128,4639411.00,
500674,SANOFI      ,A ,Q,6585.65,6633.35,6479.55,6578.75,6604.00,6532.35,244,461,3029143.00,
500676,GLAXOSMITHKL,A ,Q,8865.55,8899.45,8845.00,8866.30,8860.00,8933.30,112,185,1640314.00,
500680,PFIZER LTD. ,A ,Q,4022.85,4037.00,3995.50,3998.70,3998.70,4000.90,304,32730,131182073.00,
500690,GUJ.ST.FERT ,A ,Q,74.50,74.50,72.20,72.55,72.20,73.80,286,28226,2059041.00,
