SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1460.00,1469.40,1441.00,1459.85,1454.00,1449.70,391,1562,2274158.00,
500003,AEGIS LOGIS ,A ,Q,190.00,193.75,188.60,190.00,189.90,189.95,475,10865,2084377.00,
500008,AMAR RAJA BA,A ,Q,732.25,741.15,717.00,730.00,727.00,729.70,1141,27011,19602504.00,
500009,A.SARABHAI  ,X ,Q,14.04,14.82,13.90,14.43,14.54,14.23,76,13002,185856.00,
500010,HDFC        ,A ,Q,2300.00,2328.60,2292.90,2316.80,2322.05,2294.70,3539,282234,649523203.00,
500012,ANDHRA PETRO,X ,Q,31.85,32.20,29.80,30.30,30.30,30.95,202,43168,1345440.00,
500013,ANSAL INFRAS,B ,Q,4.56,4.75,4.51,4.51,4.51,4.66,22,9172,41741.00,
500014,APPLE FINANC,X ,Q,1.04,1.04,0.99,0.99,0.99,1.04,14,4387,4550.00,
500020,BOM DYEING  ,A ,Q,72.15,73.40,70.30,71.55,71.60,71.90,1077,120822,8669483.00,
500027,ATUL LTD.   ,A ,Q,4044.05,4044.05,3992.45,4009.90,4009.90,4071.20,311,961,3853987.00,
500028,ATV PROJECTS,XT,Q,3.31,3.45,3.30,3.45,3.45,3.36,17,5644,18897.00,
500029,AUTOLITE(I) ,B ,Q,20.85,21.00,20.00,21.00,21.00,20.90,23,770,15700.00,
500031,BAJAJ ELECT.,A ,Q,327.65,329.10,321.15,327.50,328.40,323.10,335,3615,1176588.00,
500032,BAJAJHIND   ,B ,Q,6.45,6.45,5.95,6.04,6.04,6.41,589,333326,2034211.00,
500033,FORCE MOTR  ,A ,Q,989.00,993.70,963.75,967.50,967.50,986.00,910,7388,7192506.00,
500034,BAJFINANCE  ,A ,Q,4004.00,4054.00,3988.25,4034.95,4034.95,3987.35,3583,51894,209127552.00,
500038,BALRAM.CHINI,A ,Q,165.25,165.75,161.00,162.80,163.50,164.75,830,36416,5949170.00,
500039,BANCO PROD. ,B ,Q,93.00,93.35,90.00,91.90,92.00,93.00,226,2808,257249.00,
500040,CENTURY TEXT,A ,Q,489.85,494.00,481.55,489.50,489.50,488.35,733,36890,17922288.00,
500041,BANNARI AMAN,B ,Q,1168.00,1168.00,1137.00,1137.00,1137.00,1183.05,7,10,11554.00,
500042,BASF INDIA  ,A ,Q,954.60,960.90,951.20,953.65,954.00,954.55,88,290,276731.00,
500043,BATA INDIA  ,A ,Q,1690.00,1729.50,1690.00,1713.85,1713.85,1699.35,1395,66141,113649756.00,
500048,BEML LTD    ,A ,Q,991.95,1008.45,976.70,983.50,983.50,985.10,2176,92822,92113206.00,
500049,BHARAT ELECT,A ,Q,100.25,101.00,96.70,98.50,98.50,99.70,2809,379575,37340502.00,
500052,BHANSALI ENG,B ,Q,41.15,41.40,37.35,38.95,38.65,41.20,2234,165001,6444398.00,
500055,TATASTLBSL  ,B ,Q,25.40,25.75,25.20,25.50,25.75,25.35,112,55274,1406615.00,
500058,BIHAR SPONGE,XT,Q,0.51,0.51,0.51,0.51,0.51,0.53,1,100,51.00,
500060,BIRLACABLE  ,B ,Q,58.50,58.85,52.50,54.25,53.50,58.15,315,12813,708734.00,
500067,BLUE STAR   ,A ,Q,794.25,796.90,790.00,790.55,790.00,799.70,309,893,707350.00,
500068,DISA INDIA  ,X ,Q,4619.00,4775.00,4619.00,4742.35,4746.00,4707.65,13,19,89594.00,
500069,BNK CAPITAL ,X ,Q,67.25,67.25,67.25,67.25,67.25,67.25,4,1266,85138.00,
500074,BPL LTD.    ,B ,Q,18.20,18.20,17.20,17.25,17.30,17.50,72,15414,270783.00,
500078,OAL         ,B ,Q,180.95,182.00,165.00,168.15,166.20,175.20,168,1827,325242.00,
500083,CENTURY EXT ,B ,Q,2.80,2.80,2.46,2.49,2.46,2.46,32,27751,72409.00,
500084,CESC LTD.   ,A ,Q,719.45,722.85,715.00,721.15,720.20,718.55,96,2245,1616967.00,
500085,CHAMBAL FERT,A ,Q,143.95,144.10,142.50,143.05,143.70,143.85,1484,9432,1346852.00,
500086,EXIDE IND.  ,A ,Q,178.05,180.85,178.05,180.15,180.15,178.05,2088,67286,12078990.00,
500087,CIPLA LTD.  ,A ,Q,452.85,452.90,446.85,449.70,449.70,453.00,1003,47213,21225301.00,
500089,DIC INDIA   ,B ,Q,307.80,314.00,307.80,312.05,307.80,307.70,13,39,12127.00,
500092,CRISIL LTD  ,A ,Q,1685.00,1695.60,1642.90,1661.00,1650.05,1683.50,159,615,1029043.00,
500093,CGPOWER     ,A ,Q,11.62,11.85,11.11,11.11,11.11,11.69,181,68814,770503.00,
500096,DABUR (I)   ,A ,Q,459.00,459.00,448.60,451.30,451.00,457.10,888,241586,109605103.00,
500097,DALMIASUG   ,B ,Q,83.15,83.50,82.00,82.20,82.10,83.25,90,28271,2348131.00,
500101,ARVIND Ltd  ,A ,Q,37.50,37.50,34.75,34.95,34.95,36.40,2582,145908,5144656.00,
500102,BALARPUR IND,T ,Q,0.55,0.55,0.55,0.55,0.55,0.57,11,72228,39725.00,
500103,BHEL        ,A ,Q,44.75,45.20,43.50,44.20,44.20,44.70,3119,1388904,61674177.00,
500104,HIND.PETRO  ,A ,Q,261.70,266.20,258.50,262.70,262.70,260.35,2241,595924,157393340.00,
500106,IFCI LTD    ,A ,Q,6.47,6.55,6.27,6.42,6.42,6.52,501,265785,1702259.00,
500108,MAHA.TELE   ,B ,Q,7.80,7.92,7.55,7.58,7.68,7.90,337,76701,587326.00,
500109,MRPL        ,A ,Q,45.35,46.40,44.60,45.00,45.00,45.00,415,25114,1134798.00,
500110,CHENNAI PET.,A ,Q,110.50,112.20,106.00,108.65,108.65,110.95,828,11884,1307427.00,
500111,REL.CAP.    ,A ,Q,11.60,11.60,10.90,10.90,10.90,11.45,1148,460623,5050135.00,
500112,STATE BANK  ,A ,Q,311.75,315.60,308.10,312.70,312.70,313.45,21145,2236411,698273223.00,
500113,STEEL AUTH. ,A ,Q,38.35,38.80,37.50,38.20,38.20,38.25,2673,1437876,54931749.00,
500114,TITAN       ,A ,Q,1185.00,1188.75,1176.05,1179.50,1180.10,1179.30,3356,88873,105217749.00,
500116,IDBI BANK L ,A ,Q,33.90,34.45,33.10,33.75,33.75,33.50,1114,616672,20694275.00,
500117,DCW LTD.    ,B ,Q,12.46,12.50,12.10,12.31,12.31,12.36,57,17860,220159.00,
500119,DHAMPUR SUGA,B ,Q,190.00,194.45,185.55,188.45,187.50,191.60,3327,125045,23728212.00,
500120,DIAMINES&CHM,X ,Q,113.70,114.90,113.70,113.95,113.90,113.65,41,4196,477979.00,
500123,ELANTAS     ,B ,Q,2200.00,2250.00,2170.10,2239.40,2249.80,2223.00,33,197,437286.00,
500124,DR.REDDY'S  ,A ,Q,2928.70,2928.70,2874.30,2887.35,2885.75,2896.95,688,10276,29730694.00,
500125,E.I.D.PAR   ,A ,Q,200.00,201.60,194.70,196.30,196.90,199.00,562,17265,3397965.00,
500126,PGHL        ,A ,Q,4211.15,4222.80,4120.00,4133.45,4140.00,4178.80,80,174,722518.00,
500128,ELEC.CASTING,B ,Q,11.25,11.50,11.25,11.48,11.49,11.39,38,14823,169886.00,
500133,ESAB INDIA  ,B ,Q,1265.00,1265.00,1246.00,1246.40,1246.00,1270.65,247,347,434603.00,
500135,ESSEL PROP  ,A ,Q,150.55,151.95,145.95,149.50,150.90,150.55,268,5237,781034.00,
500136,ESTER INDUS.,B ,Q,30.80,31.15,29.60,30.85,31.00,30.25,115,9828,301352.00,
500141,FERRO ALLOYS,X ,Q,2.77,2.77,2.46,2.60,2.60,2.67,67,50944,129336.00,
500142,FGP LTD.    ,X ,Q,0.93,0.93,0.93,0.93,0.93,0.89,1,250,232.00,
500144,FINOL. CABLE,A ,Q,351.00,354.65,349.00,350.60,350.00,353.05,290,2327,819426.00,
500147,CMI FPE     ,X ,Q,781.00,784.95,765.05,778.05,765.35,780.05,13,214,166337.00,
500148,UFLEX LTD   ,A ,Q,191.85,196.75,191.30,195.40,195.40,190.40,612,10822,2100492.00,
500150,FOSECO INDIA,B ,Q,1285.00,1299.00,1270.00,1291.75,1299.00,1261.65,15,20,25815.00,
500151,GOLDEN TOB  ,T ,Q,29.45,29.45,29.00,29.00,29.00,29.45,4,41,1190.00,
500153,GANESH BENZO,X ,Q,38.30,39.00,38.30,38.80,38.85,38.55,31,4086,158454.00,
500155,GARDEN SILK ,B ,Q,8.80,9.22,8.60,8.85,8.85,8.96,23,2330,20443.00,
500159,METROGLOBL  ,X ,Q,48.95,48.95,45.90,48.50,48.50,49.00,5,32,1524.00,
500163,GODFREY PH  ,A ,Q,1296.70,1314.90,1230.05,1238.05,1238.05,1290.20,1912,18900,23634031.00,
500164,GODREJ IND  ,A ,Q,423.70,423.85,407.00,409.35,408.10,423.25,373,4323,1779172.00,
500165,KANSAI NERO ,A ,Q,517.80,527.85,516.05,525.35,521.90,519.55,452,3628,1900401.00,
500166,GOODRICKE   ,X ,Q,183.10,188.45,180.40,181.80,181.80,186.10,104,4382,804011.00,
500168,GOODYEAR (I),B ,Q,950.30,977.95,950.30,968.65,968.65,968.35,47,437,421177.00,
500170,GTN INDUS   ,B ,Q,6.50,6.50,6.50,6.50,6.50,5.97,1,50,325.00,
500171,GHCL LTD    ,A ,Q,196.15,202.00,193.50,196.30,195.50,191.65,228,8549,1681779.00,
500173,GFLLIMITED  ,B ,Q,70.05,72.50,70.05,72.50,72.50,69.05,118,328476,23324964.00,
500174,GUJ.LEASE   ,T ,Q,1.71,1.71,1.56,1.56,1.56,1.63,2,62,101.00,
500179,HCL INFOSYS ,B ,Q,7.50,7.50,7.05,7.26,7.29,7.31,144,30557,220911.00,
500180,HDFC BANK   ,A ,Q,1252.50,1254.00,1213.15,1248.70,1248.70,1249.75,5923,111694,139200702.00,
500182,HEROMOTOCO  ,A ,Q,2345.00,2345.00,2263.25,2296.90,2296.90,2330.40,4539,81554,186558149.00,
500183,HFCL        ,A ,Q,17.20,17.45,16.85,17.35,17.35,17.10,1809,1210487,20815622.00,
500184,HSCL        ,A ,Q,58.45,58.85,55.55,56.90,56.90,58.40,844,54230,3096724.00,
500185,HIND.CONSTN.,B ,Q,9.65,9.87,9.18,9.42,9.42,9.54,445,237312,2274569.00,
500186,HIND.OIL EXP,B ,Q,84.80,87.50,84.05,86.45,86.25,84.50,583,9780,841882.00,
500187,HSIL        ,B ,Q,44.40,45.00,43.75,44.25,44.00,44.00,910,4496,198974.00,
500188,HINDUS.ZI   ,A ,Q,207.30,208.60,204.80,205.45,205.60,206.40,669,14464,2982383.00,
500189,NXTDIGITAL  ,B ,Q,410.00,410.00,381.75,394.95,395.00,405.80,98,846,331086.00,
500191,HMT LTD.    ,Z ,Q,14.00,14.88,14.00,14.00,14.00,14.59,12,895,12555.00,
500192,PRAG BOSIMI ,XT,Q,2.80,2.82,2.80,2.81,2.81,2.87,5,800,2252.00,
500193,HOTEL LEELA.,B ,Q,6.40,6.63,6.25,6.26,6.27,6.36,44,10751,68549.00,
500199,I.G.PETRO   ,B ,Q,136.20,136.20,129.15,130.70,130.30,134.60,223,785,102856.00,
500201,IND.GLYCOLS ,B ,Q,206.00,206.00,198.00,199.55,199.55,200.80,323,5104,1032206.00,
500206,MARGO FIN   ,X ,Q,7.50,7.50,7.50,7.50,7.50,7.54,1,100,750.00,
500207,INDO RAMA   ,B ,Q,29.00,29.95,27.80,27.95,27.95,28.75,28,1460,42506.00,
500209,INFOSYS LTD ,A ,Q,715.50,722.75,713.40,720.80,720.80,714.25,4509,227873,163487912.00,
500210,INGERSOLL   ,B ,Q,621.00,625.65,616.05,619.40,619.95,620.35,178,1476,916009.00,
500211,INSILCO LTD.,X ,Q,11.00,11.00,10.64,10.65,10.65,10.99,3,200,2146.00,
500212,INTEG.FIN.SE,XT,Q,21.00,21.00,19.10,19.15,19.10,20.00,3,1502,28742.00,
500213,INTER.TRAVEL,X ,Q,69.00,69.00,66.10,68.00,68.00,67.60,18,778,52885.00,
500214,ION EXCHANGE,X ,Q,710.00,729.70,699.00,709.20,709.20,702.10,557,11649,8251501.00,
500215,AGRO TECH FO,B ,Q,614.05,640.00,611.95,632.35,639.65,620.40,99,582,364599.00,
500219,JAIN IRRIG  ,A ,Q,8.90,8.90,8.32,8.32,8.32,8.75,434,237949,1985720.00,
500220,JASCH INDUST,X ,Q,30.00,31.30,29.50,29.60,29.60,29.95,22,980,29264.00,
500223,JCT LTD     ,X ,Q,0.97,0.97,0.91,0.93,0.91,0.94,68,89225,82926.00,
500227,JINDAL POLYF,B ,Q,221.00,221.00,219.05,219.50,219.25,221.35,44,339,74588.00,
500228,JSWSL       ,A ,Q,251.10,254.50,246.95,250.00,250.00,251.10,3347,545249,136400749.00,
500231,UMANG DAIR  ,B ,Q,33.35,34.90,33.35,34.90,34.90,33.65,2,110,3823.00,
500233,KAJARIA CER.,A ,Q,527.25,533.25,525.80,529.10,527.00,520.10,243,2800,1481338.00,
500234,KAKATIYA CEM,B ,Q,139.25,139.25,135.20,136.55,135.65,140.80,205,1825,248926.00,
500235,KALYANI STEL,B ,Q,221.85,223.40,218.65,219.80,219.80,221.80,417,6168,1367465.00,
500236,KANELIND    ,XT,Q,0.65,0.65,0.65,0.65,0.65,0.65,2,123,79.00,
500238,WHIRLPOOL   ,A ,Q,2316.60,2316.60,2275.00,2301.40,2302.80,2318.45,515,2821,6487419.00,
500239,KG DENIM    ,X ,Q,23.85,23.85,20.05,20.55,20.20,23.85,78,11256,238761.00,
500240,KINETIC ENG.,XT,Q,30.90,34.00,30.90,31.00,31.00,32.50,23,1081,33922.00,
500241,KIRL.BROS.  ,B ,Q,123.50,126.75,122.15,122.40,122.25,124.80,360,1588,196357.00,
500243,KIRL INDUS  ,B ,Q,605.00,615.00,600.00,602.30,600.00,611.85,39,450,271643.00,
500245,KIRL.FERROUS,B ,Q,60.80,62.50,60.50,60.80,60.80,61.25,397,116520,7147152.00,
500247,KOTAK MAH.BK,A ,Q,1660.00,1690.55,1659.05,1686.05,1686.05,1659.10,3508,257723,431823469.00,
500249,KSB         ,B ,Q,673.90,674.05,662.10,670.00,670.00,653.00,12,133,88535.00,
500250,L.G.BALKRISH,B ,Q,246.55,250.30,240.10,246.45,248.00,243.05,219,1110,273351.00,
500251,TRENT LTD.  ,A ,Q,497.00,502.00,491.00,496.65,495.05,498.30,277,2168,1074074.00,
500252,LAXMIMACH   ,A ,Q,3245.00,3250.00,3196.00,3204.05,3204.05,3223.75,217,485,1558957.00,
500253,LIC HOUS.FIN,A ,Q,429.00,439.60,428.00,437.95,438.00,424.95,2808,164872,71659688.00,
500254,UTTAMVALUE  ,B ,Q,0.19,0.19,0.19,0.19,0.19,0.19,48,103238,19615.00,
500257,LUPIN LTD.  ,A ,Q,752.00,754.85,738.00,743.95,745.10,752.15,815,26292,19635407.00,
500259,LYKA LABS   ,B ,Q,15.30,16.40,15.25,15.70,15.70,15.70,25,2305,36501.00,
500260,RAMCOCEM    ,A ,Q,771.00,775.60,769.05,773.05,771.00,769.15,226,1920,1482387.00,
500264,MAFATLAL IND,X ,Q,66.40,66.40,64.55,64.65,64.60,66.40,6,19,1245.00,
500265,MAH.SEAMLESS,A ,Q,370.50,370.50,365.50,368.50,365.50,372.40,48,204,75268.00,
500266,MAH.SCOOTER ,A ,Q,4442.90,4456.80,4373.05,4396.95,4373.05,4435.90,28,77,340845.00,
500267,MAJESTIC AUT,X ,Q,115.25,115.25,114.00,114.10,114.00,117.65,32,3460,396895.00,
500268,MANALI PETRO,B ,Q,15.90,16.20,15.55,15.60,16.10,15.75,1200,1731283,27017106.00,
500271,MFSL        ,A ,Q,509.40,516.50,500.60,509.15,509.15,509.00,1168,83782,42253240.00,
500279,MIRC ELECT  ,B ,Q,6.90,6.92,6.50,6.86,6.86,6.70,47,12170,82406.00,
500280,CENTURY ENKA,B ,Q,177.65,177.65,176.25,176.70,176.65,176.75,150,1039,183441.00,
500284,LORDS CHLORO,XT,Q,35.55,35.55,33.15,33.15,33.15,34.85,4,201,6665.00,
500285,SPICEJET LTD,A ,Q,105.00,105.55,102.10,103.75,103.75,104.30,2384,190302,19803044.00,
500288,MOREPEN LAB.,B ,Q,15.25,15.40,15.00,15.15,15.10,15.20,75,32796,498075.00,
500290,MRF LTD.    ,A ,Q,62100.00,62199.95,61578.90,62014.65,62000.00,62085.80,89,780,48313173.00,
500292,HEIDEL CEM  ,A ,Q,178.40,178.70,176.40,177.25,176.85,176.95,331,8174,1449545.00,
500294,NCC         ,A ,Q,50.75,52.20,49.55,50.90,50.90,50.30,3623,1481734,75447795.00,
500295,VEDL        ,A ,Q,141.50,142.00,136.60,138.60,138.60,140.90,2915,396181,55105128.00,
500296,NAHAR SPG.  ,B ,Q,42.40,42.45,40.40,40.75,40.40,41.50,55,2023,83474.00,
500298,NAT.PEROXIDE,B ,Q,1484.90,1484.90,1440.10,1456.40,1459.00,1454.35,338,2421,3521390.00,
500300,GRASIM IND. ,A ,Q,772.00,775.00,760.00,767.90,769.10,770.30,989,39539,30284867.00,
500302,PEL         ,A ,Q,1639.00,1648.25,1598.95,1634.45,1627.00,1609.85,3056,53372,86782529.00,
500304,NIIT LTD.   ,B ,Q,100.30,105.15,100.25,104.40,104.40,101.30,2285,117614,11989239.00,
500306,JAYKAY      ,XT,Q,3.50,3.59,3.25,3.59,3.59,3.42,17,8033,26483.00,
500307,NIRLON      ,B ,Q,263.45,285.00,255.00,278.10,275.00,255.35,335,31271,8556835.00,
500312,ONGC CORPN  ,A ,Q,125.50,128.40,125.00,128.00,128.00,125.15,1934,404540,51043561.00,
500313,OIL COUNTRY ,B ,Q,5.88,5.88,5.52,5.75,5.75,5.89,15,1490,8676.00,
500314,ORIENT HOTEL,B ,Q,34.95,35.80,34.05,35.10,35.10,35.35,49,1781,61758.00,
500315,ORINTAL BANK,A ,Q,52.85,53.40,51.10,52.10,52.10,52.75,1030,116372,6071317.00,
500317,OSWAL AGRO. ,B ,Q,5.30,5.30,4.90,5.06,5.02,5.05,22,1245,6286.00,
500319,INDIAN SUCRO,XT,Q,16.70,16.75,15.45,15.90,15.90,16.05,14,1008,16601.00,
500325,RELIANCE    ,A ,Q,1557.50,1575.15,1551.00,1562.60,1562.60,1562.20,8366,615737,963120324.00,
500327,PILITA      ,B ,Q,6.00,6.05,5.85,5.92,5.85,5.95,42,16997,101134.00,
500329,PENTAMED.G  ,X ,Q,0.36,0.36,0.35,0.35,0.35,0.36,10,4103,1436.00,
500330,RAYMOND     ,A ,Q,672.95,676.10,660.00,667.80,667.80,668.45,879,19253,12868382.00,
500331,PIDILITE    ,A ,Q,1323.00,1334.95,1321.05,1330.80,1332.75,1318.95,649,38263,50854095.00,
500333,PIX TRANS   ,X ,Q,123.60,124.40,120.05,120.35,120.05,124.90,38,1670,202330.00,
500335,BIRLA CORPN.,A ,Q,613.00,632.75,607.00,630.80,632.00,607.50,441,2854,1765822.00,
500336,SURYA ROSHNI,B ,Q,155.45,156.35,151.10,152.65,152.20,153.75,75,2260,348135.00,
500337,PRIME SECUR.,B ,Q,44.10,44.10,42.00,42.80,44.00,43.85,16,1246,54506.00,
500338,PRSMJOHNSN  ,A ,Q,62.00,62.50,60.40,61.65,61.70,62.15,203,87452,5316442.00,
500339,RAIN        ,A ,Q,93.95,94.60,91.45,92.40,92.45,93.50,654,47883,4433167.00,
500343,AMJLAND     ,B ,Q,18.65,18.65,18.65,18.65,18.65,18.75,3,200,3730.00,
500350,RSWM  LTD   ,B ,Q,91.90,93.10,87.00,88.85,88.95,93.20,220,1555,140075.00,
500354,RAJSH.SUGAR ,B ,Q,16.60,16.60,16.60,16.60,16.60,17.40,1,10,166.00,
500355,RALLIS INDIA,A ,Q,180.00,180.10,170.50,171.80,171.55,179.75,451,10429,1820970.00,
500356,RAMANEWS    ,B ,Q,13.21,13.25,13.21,13.21,13.21,13.41,22,4059,53724.00,
500360,RAPICUT CARB,X ,Q,39.00,39.70,38.75,39.05,39.55,38.80,20,1553,61271.00,
500365,WELSPLSOL   ,X ,Q,10.00,10.10,9.56,9.82,9.76,10.05,16,8645,85958.00,
500366,ROLTA (I)   ,T ,Q,4.44,4.53,4.25,4.40,4.40,4.44,51,17347,75320.00,
500367,RUBFILA INT.,X ,Q,32.20,33.20,32.00,32.10,32.10,32.20,11,779,25058.00,
500370,SALORA INT. ,X ,Q,11.40,11.40,11.40,11.40,11.40,10.90,1,50,570.00,
500378,JINDAL SAW  ,A ,Q,71.70,72.50,70.15,70.55,70.50,71.65,1751,91421,6537898.00,
500380,JK LAKSHMI  ,A ,Q,271.15,272.30,263.00,265.65,267.20,272.45,569,2700,721494.00,
500387,SHREE CEMENT,A ,Q,20166.85,20260.00,19843.65,19965.45,19895.20,20127.80,102,172,3439234.00,
500388,SHREE KRISHN,XT,Q,25.20,25.20,25.20,25.20,25.20,24.00,1,1,25.00,
500390,REL INFRA   ,A ,Q,21.95,22.70,20.90,20.90,20.90,21.95,1027,234698,4992381.00,
500400,TATA POWER  ,A ,Q,51.50,53.10,51.25,52.80,52.80,51.40,1308,370293,19363603.00,
500402,SPMLINFRA   ,B ,Q,13.25,13.69,13.02,13.57,13.69,12.45,102,28823,391196.00,
500403,SUNDARAM FAS,A ,Q,453.25,461.00,438.10,449.95,451.00,450.05,769,2910,1313869.00,
500404,SUNFLAG IRON,B ,Q,28.25,28.25,27.15,27.45,27.55,28.25,89,7110,196392.00,
500405,SUPREME PET ,B ,Q,147.50,149.95,145.10,146.60,146.20,147.95,694,4794,704334.00,
500407,SWARAJ ENGIN,B ,Q,1016.05,1035.00,1010.00,1027.30,1027.30,1020.15,123,489,502142.00,
500408,TATA ELXSI  ,A ,Q,839.00,849.25,815.85,828.55,828.55,839.20,2741,82062,68221103.00,
500410,ACC LTD     ,A ,Q,1437.45,1446.50,1401.85,1419.05,1416.90,1437.45,1921,25477,36156123.00,
500411,THERMAX     ,A ,Q,989.60,1010.95,985.60,997.85,1010.95,992.95,177,2041,2019599.00,
500412,THIRUMALAI  ,B ,Q,59.00,59.25,57.10,57.65,57.65,58.45,289,10275,592929.00,
500413,THOMAS COOK ,T ,Q,65.00,67.00,63.05,63.60,64.45,64.70,60,12934,828983.00,
500414,TIMEX GROUP ,X ,Q,32.55,33.60,30.00,30.50,30.50,33.00,126,33907,1043215.00,
500418,TOKYO PLAST ,B ,Q,71.10,71.10,71.00,71.00,71.00,71.10,3,110,7820.00,
500420,TORRENT PHAR,A ,Q,1838.00,1871.00,1828.10,1861.45,1865.50,1824.30,485,3523,6527284.00,
500425,AMBUJA CEME ,A ,Q,196.65,197.00,190.20,191.55,191.75,195.80,891,71681,13794610.00,
500426,UTLINDS     ,X ,Q,6.56,6.56,5.94,6.56,6.56,6.25,17,110200,705305.00,
500429,UNIPHOS ENT.,B ,Q,63.00,63.00,61.00,61.00,61.00,63.40,7,201,12417.00,
500439,VARD HOLDNG ,B ,Q,1265.40,1274.00,1231.00,1248.00,1234.00,1240.00,34,53,66496.00,
500440,HINDALCO    ,A ,Q,199.70,199.95,194.75,196.65,196.65,198.90,1261,153828,30296068.00,
500444,WEST COAS PA,B ,Q,206.95,208.00,204.90,206.50,208.00,206.75,285,5537,1140635.00,
500449,HIND.ORG.CHM,B ,Q,13.00,13.40,12.75,12.85,12.85,12.85,137,22509,291673.00,
500456,PAS.ACRYLON ,X ,Q,8.80,9.15,8.60,8.65,8.79,8.90,52,16931,146755.00,
500459,PROCTER &GAM,A ,Q,11250.00,11290.80,11140.00,11229.85,11140.00,11219.80,46,1880,21112133.00,
500460,MUKAND LTD. ,B ,Q,28.95,29.05,28.00,28.10,28.00,29.00,26,4078,115461.00,
500463,AGCNET      ,B ,Q,124.50,124.55,124.50,124.55,124.55,124.00,5,70,8716.00,
500464,UCAL FUEL   ,B ,Q,122.10,122.45,120.55,121.50,121.05,122.10,64,887,107960.00,
500467,HARR.MALAYAL,B ,Q,56.75,58.05,54.05,54.40,54.40,56.35,249,11044,619595.00,
500469,FEDERAL BANK,A ,Q,84.00,84.90,83.30,84.15,84.15,83.60,1675,696174,58622861.00,
500470,TATA STEEL  ,A ,Q,402.55,408.00,400.45,405.40,405.40,402.20,5914,431665,174456373.00,
500472,SKF INDIA   ,A ,Q,2154.10,2168.55,2128.05,2129.20,2128.05,2146.60,370,1140,2447100.00,
500477,ASHOK LEYL. ,A ,Q,76.30,77.75,75.25,76.55,76.60,76.80,2061,761461,58450260.00,
500480,CUMMINS (I) ,A ,Q,527.00,530.95,498.05,524.30,522.00,527.75,1906,61946,31881334.00,
500483,TATA COMM   ,B ,Q,392.35,393.70,380.20,388.45,384.25,388.60,3414,18769,7301503.00,
500488,ABBOTT (I)  ,A ,Q,12598.90,12598.90,12350.00,12555.40,12515.00,12491.05,301,730,9107423.00,
500490,BAJ HOLD INV,A ,Q,3385.00,3414.55,3308.15,3390.20,3385.00,3299.00,328,795,2678283.00,
500493,BHARAT FORGE,A ,Q,440.05,443.15,434.05,439.35,439.10,439.95,526,19499,8536927.00,
500495,ESCORTS LTD.,A ,Q,592.00,598.15,585.85,595.60,595.60,591.25,1586,76226,45103541.00,
500500,HIND.MOTORS ,B ,Q,5.77,5.77,5.36,5.48,5.36,5.65,34,7376,40836.00,
500510,LARSEN & TOU,A ,Q,1285.90,1288.00,1255.60,1263.60,1263.60,1279.10,8162,184606,233655229.00,
500520,MAH & MAH   ,A ,Q,510.00,511.20,502.70,507.65,507.65,505.80,1888,72083,36558732.00,
500530,BOSCH LTD   ,A ,Q,15035.00,15121.40,14839.45,15013.80,14997.20,14963.10,294,702,10512127.00,
500540,PREMIER LTD ,T ,Q,2.73,2.73,2.70,2.70,2.70,2.60,2,20,54.00,
500547,BHARAT PET. ,A ,Q,485.80,491.60,476.40,482.70,484.00,486.40,3286,1000888,480694014.00,
500550,SIEMENS LTD.,A ,Q,1466.30,1498.90,1453.20,1497.10,1488.05,1465.10,777,42008,62602081.00,
500570,TATA MOTORS ,A ,Q,160.80,162.90,157.45,161.75,161.75,159.65,6302,1178921,188730495.00,
500575,VOLTAS LTD  ,A ,Q,680.00,682.20,670.95,680.35,680.30,679.70,546,30712,20795202.00,
500620,GREAT EASTE ,A ,Q,297.55,300.15,294.10,295.50,297.30,300.00,256,5778,1715969.00,
500645,DEEPAK FERT.,A ,Q,89.45,90.40,89.00,89.25,89.20,89.80,242,8804,788042.00,
500650,EXCEL INDUST,B ,Q,804.75,810.60,773.30,785.90,784.00,796.20,134,642,510530.00,
500655,GARWARE POLY,X ,Q,215.00,219.50,215.00,217.90,219.50,216.00,58,4069,880087.00,
500660,GLAXOSMITH  ,A ,Q,1604.45,1644.55,1604.45,1632.00,1632.00,1600.75,887,68661,111592162.00,
500670,GUJ.NARMADA ,A ,Q,170.50,173.25,169.35,170.80,170.80,170.55,470,18213,3109046.00,
500672,NOVARTIS    ,B ,Q,682.20,691.50,674.00,680.05,680.05,682.20,412,7727,5259970.00,
500674,SANOFI      ,A ,Q,6996.10,6996.10,6950.00,6985.45,6995.00,6936.80,25,33,230212.00,
500676,GLAXOSMITHKL,A ,Q,8709.00,8709.00,8600.00,8648.60,8643.60,8717.70,200,24704,212472587.00,
500680,PFIZER LTD. ,A ,Q,4236.35,4275.00,4189.65,4244.10,4234.60,4222.20,483,1821,7716242.00,
500690,GUJ.ST.FERT ,A ,Q,66.90,67.60,65.95,67.25,67.05,66.70,253,27149,1806643.00,
500696,HIND UNI LT ,A ,Q,2025.00,2025.00,1998.30,2009.60,2009.60,2025.00,2285,62223,125197802.00,
