SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
511676,GIC HOUSING ,A ,Q,150.00,151.65,146.00,149.65,150.25,148.55,456,9770,1467993.00,
511706,ACTION FIN. ,X ,Q,8.17,8.17,8.17,8.17,8.17,8.33,2,27,220.00,
511716,ESCORT FINAN,XT,Q,1.83,2.00,1.83,1.87,1.87,1.91,6,1407,2759.00,
511726,VIPUL LTD   ,B ,Q,21.75,21.75,21.25,21.25,21.25,20.75,2,2000,43000.00,
511736,USHDEV INTNL,XT,Q,0.28,0.28,0.28,0.28,0.28,0.29,1,2,0.00,
511742,UGROCAP     ,X ,Q,170.00,170.00,164.90,165.00,165.00,170.00,8,68,11219.00,
511758,MANSI FINANC,XT,Q,22.40,22.40,22.40,22.40,22.40,21.35,3,96,2150.00,
511764,UPASANA FIN.,XT,Q,30.25,31.45,30.25,31.45,31.45,31.80,6,815,24671.00,
511766,MUTHOOT CAP ,B ,Q,482.00,493.25,482.00,488.15,492.00,480.05,43,222,108113.00,
511768,MASTER TRUST,X ,Q,13.50,13.90,13.00,13.30,13.30,13.31,13,4455,61091.00,
512068,DECCANGOLD  ,X ,Q,16.40,19.25,15.75,18.60,18.60,16.40,512,142974,2539621.00,
512070,UPL         ,A ,Q,577.00,577.75,563.70,564.50,564.50,570.10,741,28550,16216501.00,
512093,CRANES SOFTW,X ,Q,0.90,0.94,0.80,0.83,0.83,0.86,22,17440,14597.00,
512131,SIGNET IND  ,B ,Q,19.00,19.00,18.65,19.00,19.00,18.50,9,3328,63202.00,
512165,ABANSENT    ,XT,Q,246.00,246.00,236.40,246.00,246.00,241.20,127,4823,1181290.00,
512175,VAMA INDS   ,X ,Q,6.55,6.95,6.30,6.85,6.88,6.58,28,6895,45247.00,
512179,SUNTECK REAL,A ,Q,394.00,406.90,393.75,403.70,403.90,391.40,1265,21310,8469933.00,
512215,STEPHANOTIS ,XT,Q,45.60,45.60,45.60,45.60,45.60,45.50,2,284,12950.00,
512217,PRISM MEDI  ,X ,Q,24.70,24.70,21.65,22.55,22.00,23.15,89,68055,1549885.00,
512229,VERITAS     ,XT,Q,30.75,31.95,30.75,30.75,30.75,31.35,5,268,8328.00,
512237,JAI CORP LTD,A ,Q,88.35,92.00,87.95,90.80,90.80,87.40,2439,152434,13685582.00,
512247,ASHIRWAD CAP,X ,Q,3.02,3.06,2.86,3.01,3.05,2.91,71,18051,53620.00,
512257,SVARTCORP   ,X ,Q,3.52,3.52,3.10,3.30,3.32,3.38,81,52001,166716.00,
512267,MEDIA MATRIX,X ,Q,4.42,4.70,4.21,4.32,4.21,4.42,15,25310,115919.00,
512289,SHIRPUR GOLD,T ,Q,6.99,6.99,6.60,6.60,6.60,6.92,4,600,4116.00,
512296,BHAGYA INL  ,B ,Q,17.00,17.85,17.00,17.20,17.20,18.00,8,3580,61842.00,
512301,CHAMBAL BREW,X ,Q,2.07,2.07,2.07,2.07,2.07,2.16,1,104,215.00,
512381,STARTECK    ,XT,Q,23.85,23.85,23.85,23.85,23.85,25.10,53,2700,64395.00,
512393,SHARDUL SECU,X ,Q,46.30,46.30,41.90,46.00,46.00,44.10,13,1431,62646.00,
512399,KAPASHI COMM,XT,Q,49.70,49.70,49.70,49.70,49.70,48.75,1,2,99.00,
512437,APOLLO FIN I,X ,Q,123.00,124.50,119.70,119.70,119.70,122.10,75,10434,1265826.00,
512453,SHRI JAGDAMB,X ,Q,202.00,202.00,201.35,201.35,201.35,192.65,2,2,403.00,
512455,LLOYDS MET E,X ,Q,7.35,7.65,7.31,7.36,7.36,7.62,14,1782,13235.00,
512463,SHREE GLOBAL,X ,Q,1.94,1.94,1.94,1.94,1.94,2.04,4,203,393.00,
512477,BETEX INDIA ,X ,Q,18.25,18.25,16.90,16.90,16.90,17.45,4,130,2352.00,
512493,GARNET INTL ,X ,Q,24.65,24.65,24.65,24.65,24.65,23.50,2,53,1306.00,
512519,DONEAR IND. ,B ,Q,30.05,31.10,30.00,30.30,30.35,29.25,53,3048,92401.00,
512527,SUPER SAL IN,X ,Q,269.95,280.00,269.95,280.00,280.00,269.85,3,96,26065.00,
512529,SEQUENT     ,B ,Q,66.00,66.30,65.05,65.30,65.30,65.45,86,9525,625404.00,
512531,STC INDIA   ,B ,Q,44.45,46.95,44.40,46.95,46.95,44.75,66,2724,126443.00,
512553,ZENITH EXP. ,T ,Q,58.50,58.50,57.00,57.00,57.00,59.95,4,20,1156.00,
512559,KOHINORFOODS,T ,Q,8.75,8.76,8.41,8.48,8.74,8.35,19,3100,26772.00,
512565,R.T.EXPORTS ,X ,Q,4.13,4.13,4.13,4.13,4.13,4.13,1,1,4.00,
512573,AVANTI FEEDS,A ,Q,502.10,531.30,502.10,527.10,527.10,500.15,3443,66241,34465699.00,
512587,ZODIAC JRD  ,B ,Q,30.65,32.70,30.65,32.00,31.25,32.55,4,21,648.00,
512599,ADANI ENTER ,A ,Q,211.00,213.00,208.55,212.15,211.70,211.15,1553,185887,39271276.00,
512604,HARIA EXPORT,X ,Q,0.72,0.72,0.72,0.72,0.72,0.73,1,140,100.00,
512618,RLF LIMITED.,XT,Q,2.23,2.23,2.23,2.23,2.23,2.23,1,100,223.00,
512626,ORBIT EXPORT,B ,Q,88.80,88.95,85.15,86.70,86.70,84.15,182,2549,224743.00,
512634,SAVERA IND  ,X ,Q,44.00,47.00,41.70,45.75,47.00,43.10,24,58665,2581038.00,
513005,VBC FERRO   ,XT,Q,17.55,17.55,17.55,17.55,17.55,16.75,3,150,2632.00,
513010,TATASTLLP   ,B ,Q,387.55,392.25,375.80,378.35,376.25,383.40,394,7498,2868308.00,
513023,NAV BHAR VEN,A ,Q,70.80,70.80,66.65,68.75,68.60,70.50,121,6816,467501.00,
513043,REMI EDEL   ,X ,Q,17.10,17.10,16.50,17.10,17.10,16.80,5,204,3368.00,
513059,G.S.AUTO INT,X ,Q,3.60,3.60,3.42,3.44,3.44,3.60,8,930,3214.00,
513097,SHIV.BIMETAL,X ,Q,39.00,40.95,39.00,39.60,39.50,39.35,27,2324,92652.00,
513119,ABC GAS INT ,XT,Q,7.27,7.27,7.27,7.27,7.27,7.50,1,23,167.00,
513121,ORICON ENT  ,B ,Q,17.30,17.70,17.15,17.35,17.45,17.40,45,6640,115808.00,
513142,BALASORE    ,X ,Q,11.49,11.49,10.81,11.33,11.43,10.99,64,11855,133098.00,
513149,ACROW INDIA ,X ,Q,115.90,115.90,115.90,115.90,115.90,110.40,1,100,11590.00,
513179,NAT STL AGRO,T ,Q,2.11,2.11,1.95,1.95,1.95,2.01,8,2945,5877.00,
513216,UTTAM GALVA ,B ,Q,8.77,8.80,8.25,8.49,8.51,8.39,71,23182,199832.00,
513228,PENNAR STEEL,B ,Q,28.75,28.90,27.95,28.05,28.00,28.35,74,10050,283085.00,
513252,JAY USHIN   ,XT,Q,290.00,290.00,290.00,290.00,290.00,277.80,3,30,8700.00,
513262,ST.STR.WHEEL,B ,Q,760.05,769.95,760.05,767.80,769.95,766.30,20,369,282841.00,
513269,MAN IND.(I) ,B ,Q,39.95,40.50,39.40,40.25,40.40,39.45,40,2859,114724.00,
513295,IMEC        ,X ,Q,1.78,1.78,1.78,1.78,1.78,1.87,1,100,178.00,
513305,MORYO IND   ,X ,Q,33.65,33.65,33.65,33.65,33.65,35.40,1,1,33.00,
513307,SYNTHIKO FOI,XT,Q,26.10,26.10,26.10,26.10,26.10,25.10,1,36,939.00,
513335,METALFORGE  ,B ,Q,5.25,5.40,5.13,5.17,5.20,5.40,33,3506,18254.00,
513349,AJMERA      ,B ,Q,113.55,116.50,113.55,116.35,116.45,113.00,97,497,57549.00,
513353,COCHIN MIN. ,X ,Q,148.20,154.80,145.15,149.50,149.40,149.20,31,777,115323.00,
513359,PARINFRA    ,XT,Q,0.31,0.31,0.31,0.31,0.31,0.31,1,8,2.00,
513361,ISW LTD     ,X ,Q,0.50,0.50,0.50,0.50,0.50,0.52,24,224122,112061.00,
513369,RAJKUMAR FRG,X ,Q,26.65,26.65,26.65,26.65,26.65,26.65,1,100,2665.00,
513375,CARBORUNDUM ,A ,Q,325.00,325.10,323.75,324.20,324.65,322.00,512,7257,2355610.00,
513377,MINERAL&METL,A ,Q,18.05,18.30,17.90,18.00,18.00,17.80,223,72721,1313342.00,
513401,ASHIANA ISP.,X ,Q,10.76,11.29,10.76,11.29,11.29,10.76,2,15,164.00,
513418,SMFIL       ,XT,Q,0.26,0.26,0.26,0.26,0.26,0.25,4,4240,1102.00,
513434,TATA METALIK,A ,Q,601.00,606.00,583.25,586.85,583.80,589.30,286,1908,1137557.00,
513446,MONNETISPA  ,B ,Q,9.65,10.00,9.65,9.95,9.95,9.65,27,12420,122592.00,
513456,KANISHK ST. ,XT,Q,9.60,9.60,9.50,9.50,9.50,9.55,2,2091,19884.00,
513472,SIMPLEX CAST,XT,Q,36.35,36.35,34.50,34.50,34.50,34.90,3,210,7615.00,
513488,SH.STEEL WIR,X ,Q,14.63,14.63,14.63,14.63,14.63,15.40,2,120,1755.00,
513509,KALYANI FORG,T ,Q,148.05,151.00,147.00,149.00,149.00,152.00,16,344,51049.00,
513513,ADITYA ISPAT,X ,Q,4.00,4.00,4.00,4.00,4.00,4.00,1,1,4.00,
513515,S.R.INDUS.  ,X ,Q,0.58,0.58,0.58,0.58,0.58,0.56,1,285,165.00,
513517,STEELCAST   ,X ,Q,121.45,121.45,115.20,120.00,120.00,115.00,8,702,84372.00,
513519,PITTIENG    ,B ,Q,44.70,44.70,42.65,42.95,42.95,44.00,29,3090,134190.00,
513528,GLITTEK GRAN,X ,Q,0.85,0.85,0.77,0.77,0.77,0.81,2,680,550.00,
513532,PRADEEP MET.,X ,Q,39.40,40.95,37.60,40.15,40.45,39.20,16,1046,40992.00,
513534,VARDHMAN IND,XT,Q,1.11,1.11,1.01,1.11,1.11,1.06,25,15070,15307.00,
513554,MAHA STEEL  ,B ,Q,98.20,106.80,98.20,105.00,105.00,103.35,150,2235,222311.00,
513566,NOVA IRON&ST,XT,Q,2.50,2.76,2.50,2.76,2.76,2.63,3,54,147.00,
513579,FOUNDRY FUEL,Z ,Q,1.70,1.70,1.70,1.70,1.70,1.78,1,25,42.00,
513599,HIND.COPPER ,A ,Q,38.20,39.15,37.65,37.90,37.90,37.40,1059,198356,7637785.00,
513605,SRIPIPES    ,B ,Q,149.95,159.60,147.15,158.55,159.60,145.90,417,9764,1492955.00,
513642,AXEL POLYMER,XT,Q,8.04,8.04,8.04,8.04,8.04,8.45,1,200,1608.00,
513683,NLCINDIA    ,A ,Q,53.85,54.20,53.50,53.70,53.80,53.60,86,4779,257601.00,
513687,SPECTRA IND.,XT,Q,0.84,0.84,0.84,0.84,0.84,0.88,1,200,168.00,
513691,JMT AUTO LTD,B ,Q,1.45,1.45,1.33,1.37,1.34,1.39,10,3369,4513.00,
513693,KIC METALIKS,X ,Q,27.05,27.10,24.30,24.85,24.85,24.65,198,255626,6356931.00,
513709,SHILP GRAVUR,X ,Q,54.25,60.00,54.25,56.00,56.75,54.25,48,2445,137214.00,
513713,WHITEORG    ,XT,Q,8.49,8.72,8.17,8.59,8.70,8.41,61,10822,93056.00,
513729,ARO GRANITE ,B ,Q,36.45,36.80,36.45,36.75,36.75,36.30,5,2556,93196.00,
514030,DEEPAK SPINN,X ,Q,84.30,84.30,81.00,81.05,81.05,80.30,8,397,32452.00,
514034,JBF IND.LTD ,B ,Q,8.14,8.17,8.14,8.17,8.17,7.43,12,8927,72863.00,
514036,LOY.TEX MILL,X ,Q,294.00,294.00,276.00,276.00,276.00,280.00,5,341,100060.00,
514043,HIMAT.SEIDE ,A ,Q,124.00,124.45,122.40,122.85,124.45,123.60,212,2318,285565.00,
514045,BSL LTD.    ,B ,Q,26.00,26.45,26.00,26.30,26.30,27.50,15,190,5005.00,
514087,PBM POLYTEX ,X ,Q,31.00,33.95,31.00,32.00,33.00,33.35,19,1549,49191.00,
514118,ESKAY K'N'IT,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,1,440,83.00,
514128,KONARK SYN. ,X ,Q,20.80,20.80,20.80,20.80,20.80,19.90,1,1,20.00,
514138,SURYALATA SP,X ,Q,116.00,116.00,116.00,116.00,116.00,116.50,1,200,23200.00,
514142,TT LTD.     ,B ,Q,40.00,40.00,39.00,39.05,39.05,37.30,13,67,2654.00,
514162,WELSPUN (I) ,A ,Q,49.65,50.20,49.55,50.05,50.15,49.75,383,44178,2204787.00,
514165,IND.ACRYLICS,X ,Q,9.75,9.75,8.53,8.75,8.74,8.39,115,30792,266934.00,
514167,GANESH ECOSP,B ,Q,240.00,242.00,235.00,236.75,241.90,241.25,143,1344,321932.00,
514175,VARDHMAN POL,T ,Q,2.81,2.90,2.81,2.81,2.90,2.95,11,4225,11872.00,
514183,BLA ROS IND ,X ,Q,88.90,90.90,86.40,87.15,87.45,87.15,193,36321,3193515.00,
514211,SUMEET INDUS,T ,Q,1.70,1.75,1.70,1.75,1.75,1.74,24,19818,34217.00,
514215,BINNY LTD.  ,X ,Q,76.80,78.95,75.05,75.65,75.65,76.00,18,991,75144.00,
514223,RAMGOPAL POL,XT,Q,1.20,1.20,1.20,1.20,1.20,1.20,1,9,10.00,
514234,SANGAM INDIA,T ,Q,60.20,62.95,59.75,61.50,61.50,62.85,22,1418,86609.00,
514264,SEASONS TEXT,X ,Q,7.70,7.70,6.54,7.20,6.85,7.03,20,3671,25258.00,
514266,ZENITH FIBRE,X ,Q,54.50,54.50,45.00,45.20,45.00,49.75,35,1689,77592.00,
514274,AARVEE DENIM,B ,Q,11.55,11.80,10.92,11.80,11.80,11.41,12,114,1297.00,
514286,ASHIMA LTD. ,B ,Q,6.35,6.73,6.35,6.73,6.73,6.30,2,1050,6686.00,
514300,PIONEER EMB ,B ,Q,27.50,27.90,26.20,26.20,26.20,26.65,530,4187,112952.00,
514302,VIPPY SPIN. ,X ,Q,37.00,38.45,35.15,37.00,37.00,37.00,24,12720,471294.00,
514326,PATSPIN INDI,B ,Q,5.40,5.40,5.40,5.40,5.40,5.25,1,150,810.00,
514330,OVERSEAS SYN,X ,Q,4.84,4.84,4.84,4.84,4.84,5.09,1,5,24.00,
514332,NEOINFRA    ,XT,Q,30.50,30.50,29.50,29.50,29.50,30.05,3,152,4586.00,
514354,PREMIER POLY,B ,Q,17.00,17.00,16.30,16.35,16.30,16.15,7,74,1234.00,
514358,EVERLON SYN.,XT,Q,17.05,17.05,16.85,16.85,16.85,16.80,7,1845,31130.00,
514394,AJIL        ,X ,Q,24.75,24.75,24.75,24.75,24.75,24.30,3,213,5271.00,
514400,GARWARE SYN.,XT,Q,2.27,2.27,2.27,2.27,2.27,2.27,1,269,610.00,
514412,SARUPINDUS  ,X ,Q,31.85,31.85,31.85,31.85,31.85,30.85,1,10,318.00,
514418,MANORG      ,X ,Q,274.15,289.00,272.00,277.55,277.55,276.10,154,5245,1453959.00,
514428,HINDU.ADHESI,X ,Q,72.40,73.00,72.40,73.00,73.00,70.35,3,50,3631.00,
514442,SRI KPR IND ,X ,Q,11.30,11.30,11.30,11.30,11.30,11.30,3,204,2305.00,
514448,JYOTI RESINS,X ,Q,184.80,184.80,160.20,169.65,169.00,173.75,36,1607,275836.00,
514450,MAHA.RUBTECH,X ,Q,33.40,35.00,29.15,33.80,34.25,33.25,59,5666,185145.00,
515030,ASAHI IN.GLA,A ,Q,198.10,198.10,196.80,198.10,196.80,195.50,191,290,57444.00,
515037,MURD.CERAM  ,B ,Q,15.25,15.70,15.25,15.70,15.70,15.15,3,600,9195.00,
515043,SAINT-GOBAIN,X ,Q,51.30,53.50,50.00,51.80,51.80,51.30,797,98971,5134406.00,
515055,ANANTRAJ    ,B ,Q,31.75,32.15,31.20,31.95,31.95,31.65,139,20746,659225.00,
515085,RESTILE CER.,X ,Q,2.52,2.52,2.52,2.52,2.52,2.52,1,40,100.00,
515093,MADHAV MARB.,B ,Q,25.00,26.00,25.00,26.00,26.00,24.00,2,8,204.00,
515127,RAMASIGNS   ,X ,Q,2.92,2.92,2.92,2.92,2.92,2.92,4,434,1267.00,
515145,HIND.NAT.GLS,B ,Q,26.55,26.55,26.55,26.55,26.55,27.90,5,65,1725.00,
515147,HALDYN GLASS,X ,Q,29.90,29.95,29.00,29.05,29.15,29.25,48,6981,204818.00,
516003,DUROPLY     ,X ,Q,50.55,50.55,46.15,46.30,48.50,46.05,5,735,34655.00,
516007,MANGALAM TIM,T ,Q,7.80,8.19,7.80,7.85,7.85,7.80,7,2331,18301.00,
516016,SHREYANS IND,B ,Q,110.20,112.95,108.50,108.50,108.50,107.55,17,348,38501.00,
516022,STAR PAPER  ,B ,Q,99.10,102.30,98.25,101.95,102.15,98.30,192,6022,605379.00,
516030,YASH PAPERS ,X ,Q,40.00,40.45,39.00,39.75,39.65,39.80,102,16013,635019.00,
516032,SARDA PAPERS,XT,Q,6.81,6.81,6.81,6.81,6.81,6.81,1,200,1362.00,
516064,ARROWGREEN  ,B ,Q,47.10,48.80,47.10,47.20,47.15,47.70,24,2335,110282.00,
516072,VISHNU CHEM ,B ,Q,105.10,106.80,105.00,106.80,106.80,109.85,5,27,2839.00,
516078,JUMBO BAG   ,Z ,Q,11.61,11.61,11.61,11.61,11.61,11.06,1,200,2322.00,
516082,N.R.AGARWAL ,B ,Q,201.00,206.75,200.35,205.90,205.00,200.50,109,830,169623.00,
516086,SH.RAJES.PAP,XT,Q,4.59,4.59,4.59,4.59,4.59,4.83,1,100,459.00,
516092,3PLAND      ,B ,Q,5.65,5.65,5.41,5.41,5.41,5.65,2,500,2706.00,
516096,SANGAL PAPER,XT,Q,62.15,62.15,62.15,62.15,62.15,59.20,1,40,2486.00,
516108,S.I.PAPER   ,X ,Q,75.50,77.50,74.50,77.40,77.40,77.45,9,490,36707.00,
517015,VINDHYA TELE,B ,Q,820.20,829.00,820.20,823.70,826.70,822.35,163,849,700196.00,
517035,RUTTONSHA IN,X ,Q,37.10,39.00,37.10,39.00,39.00,40.00,4,202,7876.00,
517041,ADORWELDING ,B ,Q,295.90,295.90,288.00,289.50,291.90,287.05,42,352,102127.00,
517059,SALZER ELEC ,B ,Q,102.30,107.40,99.60,104.00,104.00,99.45,295,1157,118006.00,
517063,JETINFOTRAN ,X ,Q,29.10,29.10,28.75,28.75,28.75,29.10,3,600,17267.00,
517077,INDAGIV COMM,XT,Q,32.30,32.30,32.30,32.30,32.30,34.00,1,53,1711.00,
517119,PCS TECH    ,XT,Q,4.45,4.55,4.45,4.45,4.45,4.45,4,150,668.00,
517146,USHA MART.LT,B ,Q,27.55,28.05,27.10,27.80,27.60,27.05,59,10660,293395.00,
517166,SPEL SEMICON,XT,Q,3.44,3.61,3.29,3.30,3.29,3.44,10,6605,22894.00,
517168,SUBROS LTD. ,B ,Q,234.40,238.00,231.05,233.10,233.20,233.25,180,1453,340005.00,
517174,HONEYWELL   ,A ,Q,26500.00,27012.00,26237.65,26787.25,26700.00,26323.85,134,218,5827252.00,
517201,SWITCH.TECH.,XT,Q,34.85,34.85,34.85,34.85,34.85,36.55,2,46,1603.00,
517206,LUMAX IND   ,B ,Q,1165.00,1197.00,1156.50,1184.60,1197.00,1139.15,42,57,67239.00,
517214,DIGISPICE   ,B ,Q,5.65,5.65,5.15,5.17,5.17,5.15,319,2135,11162.00,
517224,SUJANA INDUS,Z ,Q,0.19,0.19,0.19,0.19,0.19,0.19,1,1,0.00,
517236,CALCOM VISIO,X ,Q,14.30,15.65,14.25,14.65,15.00,14.95,48,7657,111252.00,
517238,DYNAVISION  ,XT,Q,46.00,46.00,46.00,46.00,46.00,47.00,2,100,4600.00,
517246,BCC FUBA    ,XT,Q,4.75,4.75,4.75,4.75,4.75,4.83,2,670,3182.00,
517264,FINELINE CI ,X ,Q,23.05,24.20,22.00,23.50,23.50,23.05,22,954,22197.00,
517271,HBL P SYS   ,B ,Q,16.40,16.45,15.75,15.80,15.80,15.35,107,44048,704572.00,
517288,GUJARATPOLY ,X ,Q,6.46,6.78,6.46,6.74,6.78,6.46,11,2040,13467.00,
517300,GUJ.IND.POW.,B ,Q,68.60,68.60,67.45,67.45,67.45,67.90,23,4692,318603.00,
517330,CMI LTD.    ,B ,Q,44.80,47.15,43.40,46.05,46.05,44.95,257,5854,266058.00,
517334,MOTHERSON SS,A ,Q,136.10,143.30,136.10,140.85,140.85,135.45,4486,944127,132501944.00,
517344,MINDTECK (I),B ,Q,26.55,29.40,26.10,27.00,27.25,26.40,929,5485,146956.00,
517354,HAVELLSINDIA,A ,Q,653.45,659.80,650.70,654.35,652.65,652.50,578,18066,11837907.00,
517370,INCAP LTD.  ,XT,Q,25.20,25.20,25.20,25.20,25.20,24.00,2,295,7434.00,
517372,GUJ.INTRUX  ,X ,Q,67.20,72.90,67.00,67.40,67.40,67.25,5,450,30800.00,
517380,IGARSHI MOT ,B ,Q,223.10,242.90,223.00,240.30,240.30,222.35,947,7036,1655624.00,
517385,SYMPHONY    ,A ,Q,1100.00,1124.35,1097.40,1118.90,1117.60,1093.90,208,1031,1147563.00,
517415,LEE&NEE SOFT,XT,Q,1.16,1.16,1.15,1.16,1.16,1.11,7,10001,11574.00,
517417,PATEL AIRTEM,X ,Q,109.95,109.95,103.05,105.00,105.00,106.35,40,4142,437696.00,
517421,BFLYGANDHI  ,B ,Q,194.00,198.00,194.00,194.90,194.15,193.70,119,1060,207792.00,
517447,R.S.SOFTWARE,B ,Q,17.10,18.15,17.10,17.90,17.90,17.30,27,3689,65930.00,
517449,MAGNA ELECTR,X ,Q,159.90,162.25,157.00,162.00,162.00,151.65,27,3611,582027.00,
517494,ACCEL       ,X ,Q,6.57,6.59,5.87,6.50,6.50,6.29,13,743,4473.00,
517498,WEBELSOLAR  ,B ,Q,22.45,23.45,22.10,22.30,22.10,22.55,96,11327,256314.00,
517500,ROTO PUMPS  ,X ,Q,145.20,149.40,143.00,145.50,145.50,146.50,368,45234,6605255.00,
517506,TTK PRESTIGE,A ,Q,5709.75,5800.00,5670.90,5773.80,5800.00,5680.30,172,305,1756104.00,
517514,DHINDIA     ,X ,Q,17.00,18.95,17.00,18.15,18.50,18.50,14,894,16291.00,
517522,RAJ GLO WIR ,X ,Q,277.20,289.00,275.00,276.70,275.60,277.25,53,1250,345944.00,
517530,SURANATP    ,B ,Q,3.31,3.75,3.31,3.62,3.65,3.74,127,1920,6826.00,
517536,ONWARD TECHN,B ,Q,66.65,68.85,66.65,67.75,68.85,67.05,4,23,1547.00,
517544,CENTUM ELEC ,B ,Q,370.00,370.40,357.00,367.10,366.00,354.85,241,1647,604611.00,
517546,ALFA TRANSFO,X ,Q,19.50,19.50,19.50,19.50,19.50,19.50,1,28,546.00,
517554,NHCFOODS    ,X ,Q,5.15,5.15,5.15,5.15,5.15,5.00,2,21,108.00,
517562,TRIGYN TECH ,B ,Q,44.45,45.05,44.00,44.35,44.10,43.30,330,10505,469337.00,
517569,KEI INDUST. ,A ,Q,461.35,466.00,443.15,445.50,445.50,459.45,1270,18475,8294844.00,
517571,IMPPOWERS   ,T ,Q,20.25,20.25,20.25,20.25,20.25,19.30,1,45,911.00,
518011,KEERTHI     ,XT,Q,48.75,53.80,48.75,48.90,48.90,51.30,16,724,36788.00,
518029,GUJ.SIDH.CEM,B ,Q,18.30,18.70,18.05,18.25,18.15,18.30,39,10198,186037.00,
518075,SURAJ PRODUC,Z ,Q,15.37,15.37,15.37,15.37,15.37,14.64,8,709,10897.00,
519003,MODINATURAL ,X ,Q,27.80,27.80,27.50,27.60,27.60,26.55,3,200,5539.00,
519091,TASTY BITE  ,B ,Q,8470.00,8470.00,8450.00,8460.00,8450.00,8200.00,2,2,16920.00,
519097,RITESH INTER,XT,Q,4.15,4.15,4.15,4.15,4.15,3.96,3,350,1452.00,
519105,AVT NATURAL ,B ,Q,32.35,33.45,31.75,32.35,32.10,32.15,365,14157,463162.00,
519126,HIND.FOODS  ,B ,Q,675.00,680.65,670.00,680.65,680.65,648.25,94,3266,2219841.00,
519136,NAHAR INDUST,B ,Q,18.50,21.00,18.50,20.20,20.20,20.70,78,9448,194658.00,
519152,VADILAL ENT ,XT,Q,1160.00,1160.00,1102.00,1102.00,1102.00,1160.00,10,357,393995.00,
519156,VADILAL IND ,B ,Q,720.60,726.00,703.65,709.65,714.55,712.55,105,1854,1335717.00,
519183,ADF FOODS LT,B ,Q,300.00,302.00,298.80,301.10,301.00,302.85,161,1132,341335.00,
519216,AJANTA SOYA ,X ,Q,23.00,25.90,23.00,25.90,25.90,23.55,57,14808,374298.00,
519224,WILLIAM.MAGO,B ,Q,13.89,13.89,13.10,13.50,13.50,13.89,4,62,833.00,
519230,RICHIRICH   ,XT,Q,1.96,1.96,1.96,1.96,1.96,2.05,1,200,392.00,
519248,JVL AGRO    ,Z ,Q,0.70,0.70,0.64,0.65,0.65,0.67,7,2908,1986.00,
519260,SANWARIA    ,B ,Q,1.83,1.83,1.80,1.83,1.83,1.75,169,671430,1226042.00,
519285,TARAI FOODS ,XT,Q,3.54,3.65,3.54,3.55,3.55,3.54,5,174,616.00,
519287,MODERN DAIRI,X ,Q,3.67,3.67,3.45,3.67,3.67,3.50,42,16638,59735.00,
519295,BAMBINO AGRO,X ,Q,115.00,118.65,115.00,118.65,118.65,115.90,5,28,3256.00,
519307,VIKAS WSP   ,B ,Q,9.39,10.27,9.39,9.44,9.44,9.34,359,372569,3658292.00,
519319,JATALIA     ,XT,Q,2.77,2.77,2.77,2.77,2.77,2.64,2,17,47.00,
519359,POONA DAL   ,X ,Q,28.95,28.95,27.90,27.90,27.90,28.90,3,107,3003.00,
519373,VIMAL OIL FD,T ,Q,4.67,4.67,4.67,4.67,4.67,4.45,1,120,560.00,
519383,ANIK INDS   ,B ,Q,8.25,8.50,8.25,8.50,8.50,8.45,3,550,4550.00,
519397,SHARAT INDUS,XT,Q,18.00,18.00,17.80,18.00,18.00,17.15,9,615,11045.00,
519421,KSE LIMITED ,XT,Q,1241.00,1268.00,1241.00,1268.00,1268.00,1270.00,10,178,222341.00,
519455,NARBADA     ,X ,Q,28.90,31.40,28.90,31.40,31.40,30.40,4,187,5406.00,
519457,VIRAT CRANE ,X ,Q,22.05,22.05,22.00,22.00,22.00,21.95,4,450,9900.00,
519475,CHORDIA FOOD,X ,Q,124.00,133.80,124.00,124.05,132.00,124.00,16,502,62271.00,
519477,CIANAGRO    ,XT,Q,30.80,30.80,29.30,29.30,29.30,30.80,18,3389,103400.00,
519491,OCEAN AGRO  ,XT,Q,23.75,25.10,23.75,25.10,25.10,25.00,3,226,5618.00,
519532,ASIAN TEA   ,X ,Q,7.00,7.00,7.00,7.00,7.00,7.00,1,140,980.00,
519552,HERITGFOOD  ,A ,Q,346.25,346.25,332.30,335.10,333.15,348.55,387,1482,504958.00,
519560,NEHA INTER. ,XT,Q,1.08,1.08,1.00,1.00,1.00,1.03,15,178550,187402.00,
519566,SIMRAN FARMS,X ,Q,40.00,41.00,38.55,39.00,38.55,39.95,51,5531,217647.00,
519588,DFM FOODS   ,B ,Q,248.25,248.50,248.00,248.50,248.50,248.10,4,91,22600.00,
519600,CCL PRODUCTS,A ,Q,186.00,186.00,180.55,182.10,181.50,185.15,406,6452,1176072.00,
519602,KELLTONTEC  ,B ,Q,16.50,16.50,15.50,16.15,16.00,16.00,48,8576,135923.00,
519604,SURYO FOODS ,XT,Q,12.85,12.85,12.85,12.85,12.85,13.51,1,1,12.00,
519612,MAHAAN FOODS,X ,Q,11.40,11.40,11.40,11.40,11.40,11.40,2,300,3420.00,
520008,RICO AUTO   ,B ,Q,46.00,48.50,46.00,47.15,46.95,45.85,618,65126,3101738.00,
